season,round,driver_id,stop_number,lap,time_of_day,duration,duration_ms
2023,22,norris,1,14,17:24:40,24.061,24061
2023,22,russell,1,14,17:24:42,21.650,21650
2023,22,hamilton,1,15,17:26:21,22.195,22195
2023,22,ocon,1,15,17:26:22,22.160,22160
2023,22,sargeant,1,15,17:26:35,22.124,22124
2023,22,albon,1,16,17:28:04,22.170,22170
2023,22,max_verstappen,1,16,17:27:36,21.662,21662
2023,22,gasly,1,17,17:29:26,23.091,23091
2023,22,leclerc,1,17,17:29:09,21.919,21919
2023,22,perez,1,17,17:29:21,21.446,21446
2023,22,kevin_magnussen,2,22,17:37:30,22.163,22163
2023,22,stroll,1,22,17:36:59,21.866,21866
2023,22,tsunoda,1,22,17:36:54,21.486,21486
2023,22,sainz,1,23,17:38:36,21.229,21229
2023,22,bottas,1,29,17:48:01,22.665,22665
2023,22,ricciardo,2,31,17:50:51,21.740,21740
2023,22,gasly,2,32,17:52:26,23.478,23478
2023,22,hulkenberg,2,33,17:54:04,22.081,22081
2023,22,norris,2,33,17:53:31,21.432,21432
2023,22,russell,2,34,17:54:57,22.084,22084
2023,22,hamilton,2,35,17:56:42,22.045,22045
2023,22,leclerc,2,35,17:56:25,21.246,21246
2023,22,alonso,2,36,17:58:11,21.841,21841
2023,22,piastri,2,36,17:58:08,21.156,21156
2023,22,zhou,2,37,18:00:12,22.345,22345
2023,22,sargeant,2,41,18:06:20,21.880,21880
2023,22,perez,2,42,18:06:56,21.274,21274
2023,22,stroll,2,42,18:07:20,21.667,21667
2023,22,albon,2,43,18:09:09,21.919,21919
2023,22,max_verstappen,2,43,18:08:09,21.275,21275
2023,22,sainz,2,56,18:28:24,21.564,21564
2024,1,hulkenberg,1,1,18:05:33,36.604,36604
2024,1,stroll,1,9,18:18:42,24.418,24418
2024,1,zhou,1,9,18:18:39,25.208,25208
2024,1,ocon,1,10,18:20:20,24.877,24877
2024,1,sargeant,1,10,18:21:19,35.729,35729
2024,1,kevin_magnussen,1,11,18:21:55,25.951,25951
2024,1,leclerc,1,11,18:21:41,24.069,24069
2024,1,russell,1,11,18:21:38,24.778,24778
2024,1,bottas,1,12,18:23:42,26.420,26420
2024,1,gasly,1,12,18:23:38,29.980,29980
2024,1,hamilton,1,12,18:23:26,25.087,25087
2024,1,perez,1,12,18:23:16,24.516,24516
2024,1,piastri,1,12,18:23:24,25.450,25450
2024,1,norris,1,13,18:25:00,24.205,24205
2024,1,ricciardo,1,13,18:25:17,24.988,24988
2024,1,sainz,1,14,18:26:32,24.474,24474
2024,1,tsunoda,1,14,18:26:47,24.724,24724
2024,1,albon,1,15,18:28:29,24.681,24681
2024,1,alonso,1,15,18:28:24,24.786,24786
2024,1,max_verstappen,1,17,18:31:12,25.064,25064
2024,1,hulkenberg,2,20,18:37:08,24.768,24768
2024,1,stroll,2,27,18:48:25,24.545,24545
2024,1,sargeant,2,28,18:51:33,25.070,25070
2024,1,zhou,2,28,18:49:59,25.094,25094
2024,1,ocon,2,30,18:53:30,25.145,25145
2024,1,gasly,2,31,18:55:10,26.462,26462
2024,1,russell,2,31,18:54:21,24.866,24866
2024,1,kevin_magnussen,2,32,18:56:37,24.446,24446
2024,1,hamilton,2,33,18:57:45,24.094,24094
2024,1,norris,2,33,18:57:39,24.705,24705
2024,1,leclerc,2,34,18:59:13,24.136,24136
2024,1,piastri,2,34,18:59:20,24.852,24852
2024,1,tsunoda,2,34,18:59:47,24.324,24324
2024,1,ricciardo,2,35,19:01:34,24.856,24856
2024,1,sainz,2,35,19:00:38,23.866,23866
2024,1,albon,2,36,19:03:09,24.610,24610
2024,1,perez,2,36,19:02:12,24.563,24563
2024,1,max_verstappen,2,37,19:03:29,24.209,24209
2024,1,sargeant,3,40,19:11:22,25.346,25346
2024,1,alonso,2,41,19:10:58,25.109,25109
2024,1,hulkenberg,3,41,19:11:29,24.387,24387
2024,1,gasly,3,43,19:14:55,25.240,25240
2024,2,albon,1,7,20:15:53,21.723,21723
2024,2,alonso,1,7,20:15:37,22.129,22129
2024,2,bearman,1,7,20:15:51,22.457,22457
2024,2,bottas,1,7,20:16:00,22.795,22795
2024,2,kevin_magnussen,1,7,20:15:53,21.460,21460
2024,2,leclerc,1,7,20:15:31,23.419,23419
2024,2,max_verstappen,1,7,20:15:25,20.607,20607
2024,2,ocon,1,7,20:15:59,22.502,22502
2024,2,perez,1,7,20:15:30,22.196,22196
2024,2,piastri,1,7,20:15:36,21.427,21427
2024,2,russell,1,7,20:15:42,21.013,21013
2024,2,sargeant,1,7,20:16:01,23.645,23645
2024,2,tsunoda,1,7,20:15:51,21.694,21694
2024,2,hulkenberg,1,33,20:59:21,21.035,21035
2024,2,bottas,2,35,21:02:58,23.281,23281
2024,2,hamilton,1,36,21:03:38,20.170,20170
2024,2,norris,1,37,21:05:08,22.211,22211
2024,2,zhou,1,41,21:12:03,46.381,46381
2024,3,ricciardo,1,5,15:10:25,18.265,18265
2024,3,albon,1,6,15:11:45,17.755,17755
2024,3,zhou,1,6,15:11:49,19.032,19032
2024,3,hamilton,1,7,15:13:04,17.596,17596
2024,3,kevin_magnussen,1,7,15:13:08,18.301,18301
2024,3,bottas,1,8,15:14:30,46.969,46969
2024,3,russell,1,8,15:14:23,18.046,18046
2024,3,stroll,1,8,15:14:26,17.901,17901
2024,3,leclerc,1,9,15:15:42,17.409,17409
2024,3,ocon,1,9,15:15:55,18.287,18287
2024,3,piastri,1,9,15:15:43,17.573,17573
2024,3,tsunoda,1,9,15:15:50,18.523,18523
2024,3,norris,1,14,15:22:37,17.776,17776
2024,3,perez,1,14,15:22:45,18.112,18112
2024,3,ocon,2,16,15:25:58,30.626,30626
2024,3,sainz,1,16,15:25:14,17.599,17599
2024,3,alonso,1,17,15:27:06,18.160,18160
2024,3,gasly,1,17,15:27:32,20.316,20316
2024,3,hulkenberg,1,17,15:27:28,18.320,18320
2024,3,albon,2,27,15:41:35,17.745,17745
2024,3,ricciardo,2,29,15:44:29,17.751,17751
2024,3,kevin_magnussen,2,33,15:49:58,18.151,18151
2024,3,leclerc,2,34,15:50:35,17.308,17308
2024,3,hulkenberg,2,35,15:52:40,18.145,18145
2024,3,perez,2,35,15:52:18,17.222,17222
2024,3,zhou,2,35,15:52:50,36.866,36866
2024,3,bottas,2,36,15:54:30,18.938,18938
2024,3,tsunoda,2,36,15:53:59,17.535,17535
2024,3,stroll,2,37,15:55:19,17.977,17977
2024,3,piastri,2,39,15:57:32,18.533,18533
2024,3,norris,2,40,15:58:46,17.653,17653
2024,3,alonso,2,41,16:00:37,17.995,17995
2024,3,gasly,2,41,16:01:21,17.682,17682
2024,3,sainz,2,41,15:59:57,17.740,17740
2024,3,ocon,3,42,16:02:51,18.007,18007
2024,3,russell,2,45,16:06:07,17.964,17964
2024,4,hulkenberg,2,5,14:40:46,23.622,23622
2024,4,bottas,2,6,14:42:21,24.824,24824
2024,4,tsunoda,2,7,14:43:59,23.358,23358
2024,4,zhou,2,7,14:44:07,23.910,23910
2024,4,norris,2,11,14:50:21,23.049,23049
2024,4,zhou,3,11,14:51:01,26.653,26653
2024,4,piastri,2,12,14:52:06,23.420,23420
2024,4,stroll,2,12,14:52:17,23.358,23358
2024,4,alonso,2,13,14:53:43,22.998,22998
2024,4,perez,2,15,14:56:51,22.990,22990
2024,4,sainz,2,15,14:56:55,23.136,23136
2024,4,gasly,2,16,14:59:18,23.844,23844
2024,4,max_verstappen,2,16,14:58:23,23.177,23177
2024,4,ocon,2,19,15:04:11,23.394,23394
2024,4,bottas,3,22,15:09:04,25.946,25946
2024,4,kevin_magnussen,2,22,15:09:03,26.198,26198
2024,4,russell,2,22,15:08:39,23.577,23577
2024,4,sargeant,2,22,15:09:04,25.530,25530
2024,4,stroll,3,22,15:09:06,23.238,23238
2024,4,tsunoda,3,22,15:09:05,23.486,23486
2024,4,hamilton,2,23,15:10:21,23.333,23333
2024,4,leclerc,2,26,15:15:01,23.285,23285
2024,4,norris,3,26,15:15:02,23.232,23232
2024,4,gasly,3,32,15:26:03,23.102,23102
2024,4,piastri,3,32,15:25:00,22.848,22848
2024,4,alonso,3,33,15:26:33,23.157,23157
2024,4,hulkenberg,3,33,15:27:22,23.993,23993
2024,4,ocon,3,33,15:27:33,24.181,24181
2024,4,perez,3,33,15:26:18,22.956,22956
2024,4,max_verstappen,3,34,15:27:43,23.234,23234
2024,4,sargeant,3,34,15:29:04,24.220,24220
2024,4,stroll,4,34,15:28:58,22.911,22911
2024,4,sainz,3,36,15:31:14,23.591,23591
2024,4,russell,3,37,15:33:07,22.991,22991
2024,4,hamilton,3,39,15:36:25,23.956,23956
2024,4,sargeant,4,41,15:41:24,23.287,23287
2024,5,hulkenberg,1,8,15:17:30,23.004,23004
2024,5,tsunoda,1,8,15:17:35,23.160,23160
2024,5,zhou,1,8,15:17:39,23.362,23362
2024,5,albon,1,9,15:19:15,23.273,23273
2024,5,bottas,1,9,15:19:12,22.949,22949
2024,5,hamilton,1,9,15:19:19,22.518,22518
2024,5,ocon,1,9,15:19:14,23.156,23156
2024,5,stroll,1,9,15:19:10,23.823,23823
2024,5,alonso,1,11,15:22:28,23.049,23049
2024,5,gasly,1,11,15:22:43,39.712,39712
2024,5,russell,1,11,15:22:32,22.415,22415
2024,5,sargeant,1,12,15:24:34,23.229,23229
2024,5,max_verstappen,1,13,15:25:33,22.456,22456
2024,5,perez,1,13,15:25:43,22.027,22027
2024,5,ricciardo,1,14,15:27:53,22.598,22598
2024,5,piastri,1,16,15:31:03,22.673,22673
2024,5,kevin_magnussen,1,17,15:33:13,22.974,22974
2024,5,sainz,1,17,15:32:49,22.629,22629
2024,5,hamilton,2,21,15:40:23,22.662,22662
2024,5,leclerc,1,21,15:39:34,22.360,22360
2024,5,stroll,2,21,15:40:07,22.911,22911
2024,5,norris,1,22,15:41:37,22.161,22161
2024,5,albon,2,23,15:44:57,23.600,23600
2024,5,alonso,2,23,15:44:21,22.687,22687
2024,5,gasly,2,23,15:45:12,23.987,23987
2024,5,hulkenberg,2,23,15:44:41,23.336,23336
2024,5,max_verstappen,2,23,15:43:44,22.270,22270
2024,5,ocon,2,23,15:44:48,23.208,23208
2024,5,perez,2,23,15:44:03,22.371,22371
2024,5,russell,2,23,15:44:25,22.707,22707
2024,5,tsunoda,2,23,15:44:54,22.387,22387
2024,5,zhou,2,23,15:45:02,25.610,25610
2024,5,piastri,2,24,15:46:41,22.262,22262
2024,5,sargeant,2,24,15:47:14,22.684,22684
2024,5,kevin_magnussen,2,27,15:54:22,25.727,25727
2024,5,stroll,4,35,16:10:09,34.777,34777
2024,5,gasly,3,38,16:15:11,22.836,22836
2024,5,zhou,3,40,16:18:35,23.252,23252
2024,5,alonso,3,43,16:23:18,23.179,23179
2024,6,albon,1,10,16:19:16,22.828,22828
2024,6,bottas,1,11,16:20:55,23.730,23730
2024,6,sargeant,1,11,16:20:52,22.611,22611
2024,6,stroll,1,11,16:20:48,23.038,23038
2024,6,gasly,1,12,16:22:22,22.466,22466
2024,6,hulkenberg,1,12,16:22:21,23.055,23055
2024,6,perez,1,17,16:29:57,21.695,21695
2024,6,leclerc,1,19,16:32:56,21.825,21825
2024,6,alonso,1,22,16:38:11,22.374,22374
2024,6,kevin_magnussen,1,22,16:38:18,23.265,23265
2024,6,ocon,1,22,16:38:08,22.663,22663
2024,6,max_verstappen,1,23,16:39:17,22.187,22187
2024,6,russell,1,24,16:41:18,22.800,22800
2024,6,hamilton,1,26,16:44:23,22.107,22107
2024,6,piastri,1,27,16:45:31,22.216,22216
2024,6,sainz,1,27,16:45:33,22.805,22805
2024,6,hulkenberg,2,28,16:48:13,22.487,22487
2024,6,kevin_magnussen,2,28,16:48:47,29.727,29727
2024,6,perez,2,28,16:47:40,22.396,22396
2024,6,ricciardo,1,28,16:48:05,22.540,22540
2024,6,stroll,2,28,16:48:15,22.631,22631
2024,6,tsunoda,1,28,16:47:44,22.153,22153
2024,6,zhou,1,28,16:48:01,23.017,23017
2024,6,bottas,2,29,16:50:34,22.765,22765
2024,6,norris,1,29,16:49:15,22.041,22041
2024,6,kevin_magnussen,3,31,16:54:36,30.732,30732
2024,6,piastri,2,40,17:08:34,30.409,30409
2024,6,albon,2,53,17:29:03,22.567,22567
2024,7,alonso,1,7,15:13:08,31.368,31368
2024,7,albon,1,8,15:14:25,30.050,30050
2024,7,bottas,1,8,15:14:28,30.240,30240
2024,7,gasly,1,8,15:14:26,30.081,30081
2024,7,albon,2,9,15:17:08,33.179,33179
2024,7,ricciardo,1,11,15:18:29,30.068,30068
2024,7,tsunoda,1,12,15:19:49,29.628,29628
2024,7,hulkenberg,1,13,15:21:11,29.749,29749
2024,7,russell,1,21,15:31:57,29.664,29664
2024,7,norris,1,22,15:33:08,29.956,29956
2024,7,albon,3,23,15:36:52,38.413,38413
2024,7,piastri,1,23,15:34:37,29.770,29770
2024,7,max_verstappen,1,24,15:35:46,30.416,30416
2024,7,leclerc,1,25,15:37:15,30.149,30149
2024,7,ocon,1,25,15:37:56,30.659,30659
2024,7,hamilton,1,27,15:40:14,29.547,29547
2024,7,sainz,1,27,15:40:03,30.508,30508
2024,7,albon,4,28,15:44:25,31.131,31131
2024,7,gasly,2,30,15:45:06,30.654,30654
2024,7,sargeant,1,31,15:46:28,31.085,31085
2024,7,zhou,1,33,15:49:09,30.244,30244
2024,7,kevin_magnussen,1,37,15:54:36,31.302,31302
2024,7,perez,1,37,15:54:16,29.669,29669
2024,7,stroll,1,37,15:54:22,29.971,29971
2024,7,alonso,2,40,15:59:03,30.483,30483
2024,7,russell,2,52,16:14:22,29.605,29605
2024,7,alonso,3,59,16:25:23,29.931,29931
2024,8,bottas,2,15,16:04:57,24.239,24239
2024,8,stroll,2,42,16:41:05,24.132,24132
2024,8,stroll,3,48,16:49:27,28.211,28211
2024,8,hamilton,2,51,16:52:10,24.232,24232
2024,8,max_verstappen,2,52,16:53:26,23.813,23813
2024,8,sargeant,2,57,17:01:43,24.384,24384
2024,8,zhou,2,70,17:19:04,24.367,24367
2024,9,kevin_magnussen,1,7,14:14:25,30.472,30472
2024,9,hulkenberg,1,12,14:22:33,24.233,24233
2024,9,zhou,1,24,14:40:42,25.598,25598
2024,9,albon,1,25,14:41:54,24.753,24753
2024,9,alonso,1,25,14:41:12,25.788,25788
2024,9,gasly,1,25,14:42:06,24.911,24911
2024,9,hamilton,1,25,14:41:13,23.762,23762
2024,9,hulkenberg,2,25,14:42:21,24.668,24668
2024,9,kevin_magnussen,2,25,14:42:03,26.794,26794
2024,9,leclerc,1,25,14:41:58,24.031,24031
2024,9,max_verstappen,1,25,14:40:52,24.306,24306
2024,9,perez,1,25,14:42:09,33.762,33762
2024,9,piastri,1,25,14:40:53,23.977,23977
2024,9,russell,1,25,14:40:52,24.044,24044
2024,9,sainz,1,25,14:42:01,27.626,27626
2024,9,stroll,1,25,14:41:47,24.284,24284
2024,9,norris,1,26,14:42:44,23.423,23423
2024,9,ricciardo,1,26,14:43:37,30.298,30298
2024,9,leclerc,2,28,14:47:31,47.186,47186
2024,9,leclerc,3,31,14:53:31,24.629,24629
2024,9,gasly,2,40,15:05:55,24.408,24408
2024,9,kevin_magnussen,3,41,15:07:24,24.833,24833
2024,9,bottas,1,42,15:08:45,24.929,24929
2024,9,hamilton,2,43,15:09:46,24.226,24226
2024,9,perez,2,43,15:10:12,24.423,24423
2024,9,ricciardo,2,43,15:10:10,23.860,23860
2024,9,sainz,2,43,15:10:12,24.125,24125
2024,9,albon,2,44,15:11:34,24.804,24804
2024,9,alonso,2,44,15:11:23,24.346,24346
2024,9,hulkenberg,3,44,15:11:43,24.751,24751
2024,9,ocon,1,44,15:11:32,24.495,24495
2024,9,piastri,2,44,15:11:10,23.476,23476
2024,9,stroll,2,44,15:11:30,25.025,25025
2024,9,tsunoda,1,44,15:11:26,25.569,25569
2024,9,max_verstappen,2,45,15:12:29,24.246,24246
2024,9,russell,2,45,15:12:31,25.431,25431
2024,9,norris,2,47,15:15:19,23.983,23983
2024,9,zhou,3,52,15:25:02,28.375,28375
2024,9,hamilton,3,54,15:25:24,28.817,28817
2024,9,kevin_magnussen,4,54,15:26:25,26.845,26845
2024,9,russell,3,54,15:25:19,28.157,28157
2024,10,tsunoda,1,9,15:15:48,22.064,22064
2024,10,zhou,1,9,15:15:47,22.523,22523
2024,10,kevin_magnussen,1,10,15:17:08,23.360,23360
2024,10,bottas,1,11,15:18:28,22.744,22744
2024,10,hulkenberg,1,12,15:19:44,22.722,22722
2024,10,ocon,1,13,15:21:03,21.834,21834
2024,10,perez,1,13,15:21:05,22.181,22181
2024,10,gasly,1,14,15:22:19,26.097,26097
2024,10,sargeant,1,14,15:22:45,22.401,22401
2024,10,russell,1,15,15:23:33,25.023,25023
2024,10,sainz,1,15,15:23:36,22.194,22194
2024,10,hamilton,1,16,15:24:57,21.840,21840
2024,10,ricciardo,1,16,15:25:24,22.364,22364
2024,10,max_verstappen,1,17,15:26:11,21.544,21544
2024,10,stroll,1,17,15:26:39,21.880,21880
2024,10,albon,1,18,15:28:15,23.248,23248
2024,10,alonso,1,19,15:29:25,21.957,21957
2024,10,piastri,1,21,15:31:54,22.224,22224
2024,10,norris,1,23,15:34:21,21.618,21618
2024,10,leclerc,1,24,15:35:49,22.260,22260
2024,10,tsunoda,2,27,15:40:44,22.084,22084
2024,10,bottas,2,28,15:41:58,22.963,22963
2024,10,kevin_magnussen,2,29,15:43:22,28.967,28967
2024,10,perez,2,31,15:45:43,21.464,21464
2024,10,sargeant,2,34,15:50:28,22.506,22506
2024,10,russell,2,36,15:52:01,22.700,22700
2024,10,sainz,2,36,15:52:05,22.249,22249
2024,10,ocon,2,37,15:53:54,21.921,21921
2024,10,stroll,2,37,15:54:06,23.381,23381
2024,10,gasly,2,38,15:55:06,21.687,21687
2024,10,hulkenberg,2,38,15:55:17,22.518,22518
2024,10,zhou,2,41,15:59:31,24.253,24253
2024,10,ricciardo,2,42,16:01:01,22.108,22108
2024,10,albon,2,43,16:02:33,21.892,21892
2024,10,hamilton,2,43,16:01:21,21.603,21603
2024,10,max_verstappen,2,44,16:02:29,22.340,22340
2024,10,tsunoda,3,44,16:04:06,22.564,22564
2024,10,alonso,2,45,16:04:54,22.571,22571
2024,10,piastri,2,46,16:05:37,22.420,22420
2024,10,leclerc,2,47,16:06:44,21.624,21624
2024,10,norris,2,47,16:06:31,22.631,22631
2024,10,perez,3,49,16:09:52,21.472,21472
2024,11,leclerc,1,1,15:04:20,31.917,31917
2024,11,sargeant,1,1,15:04:23,31.722,31722
2024,11,kevin_magnussen,1,10,15:15:02,21.518,21518
2024,11,ricciardo,1,10,15:15:04,21.502,21502
2024,11,alonso,1,11,15:16:18,21.483,21483
2024,11,hulkenberg,1,11,15:16:12,22.355,22355
2024,11,albon,1,12,15:17:30,21.878,21878
2024,11,leclerc,2,16,15:22:38,21.685,21685
2024,11,bottas,1,19,15:26:01,21.918,21918
2024,11,ocon,1,19,15:25:51,22.291,22291
2024,11,gasly,1,20,15:27:05,21.431,21431
2024,11,sargeant,2,20,15:27:51,22.502,22502
2024,11,stroll,1,20,15:27:11,21.399,21399
2024,11,hamilton,1,21,15:28:03,21.563,21563
2024,11,perez,1,21,15:28:10,21.291,21291
2024,11,tsunoda,1,21,15:28:21,21.250,21250
2024,11,russell,1,22,15:29:09,21.673,21673
2024,11,sainz,1,22,15:29:12,21.226,21226
2024,11,max_verstappen,1,23,15:30:10,21.899,21899
2024,11,norris,1,23,15:30:16,21.617,21617
2024,11,piastri,1,25,15:32:49,20.978,20978
2024,11,zhou,1,28,15:37:09,23.198,23198
2024,11,leclerc,3,33,15:43:03,22.243,22243
2024,11,alonso,2,35,15:45:19,33.947,33947
2024,11,ricciardo,2,37,15:47:39,21.093,21093
2024,11,kevin_magnussen,2,38,15:48:49,21.832,21832
2024,11,albon,2,39,15:50:11,21.692,21692
2024,11,hulkenberg,2,39,15:49:55,21.814,21814
2024,11,bottas,2,42,15:53:49,21.991,21991
2024,11,gasly,2,42,15:53:40,22.043,22043
2024,11,ocon,2,43,15:54:52,21.231,21231
2024,11,stroll,2,43,15:54:58,21.302,21302
2024,11,tsunoda,2,44,15:56:07,23.444,23444
2024,11,russell,2,46,15:57:41,21.229,21229
2024,11,sainz,2,47,15:58:55,21.283,21283
2024,11,sargeant,3,49,16:03:04,22.093,22093
2024,11,leclerc,4,51,16:04:33,20.903,20903
2024,11,max_verstappen,2,51,16:03:13,25.841,25841
2024,11,norris,2,51,16:03:21,21.411,21411
2024,11,perez,2,51,16:04:03,27.500,27500
2024,11,piastri,2,51,16:03:40,20.775,20775
2024,11,zhou,2,51,16:05:02,21.594,21594
2024,11,hamilton,2,53,16:06:06,27.281,27281
2024,11,max_verstappen,3,64,16:19:06,22.729,22729
2024,11,alonso,3,68,16:25:31,22.487,22487
2024,12,zhou,1,12,15:22:07,29.178,29178
2024,12,leclerc,1,19,15:32:51,28.481,28481
2024,12,ocon,1,19,15:33:21,28.495,28495
2024,12,perez,1,19,15:32:59,28.391,28391
2024,12,zhou,2,19,15:33:46,29.838,29838
2024,12,ocon,2,21,15:37:02,28.276,28276
2024,12,bottas,1,26,15:44:42,30.628,30628
2024,12,hulkenberg,1,26,15:43:59,29.412,29412
2024,12,max_verstappen,1,26,15:43:41,28.365,28365
2024,12,ocon,3,26,15:45:57,29.289,29289
2024,12,ricciardo,1,26,15:44:23,28.875,28875
2024,12,sainz,1,26,15:43:42,29.199,29199
2024,12,stroll,1,26,15:44:01,29.023,29023
2024,12,zhou,3,26,15:46:39,29.125,29125
2024,12,albon,1,27,15:45:53,34.742,34742
2024,12,alonso,1,27,15:45:51,29.341,29341
2024,12,hamilton,1,27,15:45:17,28.929,28929
2024,12,kevin_magnussen,1,27,15:45:59,30.308,30308
2024,12,leclerc,2,27,15:47:17,29.233,29233
2024,12,norris,1,27,15:45:13,28.661,28661
2024,12,russell,1,27,15:45:20,32.045,32045
2024,12,sargeant,1,27,15:46:01,32.801,32801
2024,12,perez,2,28,15:49:13,32.313,32313
2024,12,piastri,1,28,15:47:12,29.541,29541
2024,12,bottas,2,37,16:04:05,31.527,31527
2024,12,kevin_magnussen,2,37,16:03:41,29.884,29884
2024,12,leclerc,3,37,16:04:40,29.166,29166
2024,12,perez,3,37,16:04:59,29.300,29300
2024,12,ricciardo,2,37,16:03:44,29.873,29873
2024,12,zhou,4,37,16:06:00,33.083,33083
2024,12,albon,2,38,16:05:11,29.410,29410
2024,12,alonso,2,38,16:05:03,29.686,29686
2024,12,hamilton,2,38,16:04:09,30.038,30038
2024,12,max_verstappen,2,38,16:04:14,29.076,29076
2024,12,ocon,4,38,16:06:52,29.086,29086
2024,12,piastri,2,38,16:04:29,29.200,29200
2024,12,sargeant,2,38,16:05:23,29.444,29444
2024,12,tsunoda,2,38,16:05:07,29.658,29658
2024,12,hulkenberg,2,39,16:06:28,30.265,30265
2024,12,norris,2,39,16:05:44,30.387,30387
2024,12,sainz,2,39,16:06:06,29.097,29097
2024,12,stroll,2,39,16:06:33,29.469,29469
2024,12,perez,4,47,16:20:38,28.871,28871
2024,12,sainz,3,50,16:22:59,28.706,28706
2024,13,hulkenberg,1,2,15:06:01,22.287,22287
2024,13,albon,1,6,15:11:43,22.091,22091
2024,13,kevin_magnussen,1,6,15:11:43,21.871,21871
2024,13,ocon,1,6,15:11:47,21.829,21829
2024,13,alonso,1,7,15:13:05,22.542,22542
2024,13,ricciardo,1,7,15:13:08,21.084,21084
2024,13,zhou,1,7,15:13:15,21.993,21993
2024,13,sargeant,1,8,15:14:38,21.757,21757
2024,13,stroll,1,14,15:23:01,23.237,23237
2024,13,bottas,1,16,15:25:58,22.146,22146
2024,13,hamilton,1,16,15:25:36,21.306,21306
2024,13,norris,1,17,15:26:55,21.861,21861
2024,13,piastri,1,18,15:28:15,21.641,21641
2024,13,max_verstappen,1,21,15:32:38,22.101,22101
2024,13,sainz,1,21,15:32:46,21.655,21655
2024,13,leclerc,1,23,15:35:30,21.894,21894
2024,13,gasly,1,28,15:43:16,21.405,21405
2024,13,perez,1,28,15:43:04,21.395,21395
2024,13,ricciardo,2,28,15:43:23,21.378,21378
2024,13,albon,2,29,15:44:46,23.410,23410
2024,13,hulkenberg,2,29,15:44:45,22.472,22472
2024,13,tsunoda,1,29,15:44:27,21.467,21467
2024,13,ocon,2,30,15:46:17,21.444,21444
2024,13,russell,1,33,15:50:09,21.369,21369
2024,13,sargeant,2,33,15:50:34,21.398,21398
2024,13,kevin_magnussen,2,34,15:51:57,22.531,22531
2024,13,zhou,2,36,15:55:03,22.183,22183
2024,13,alonso,2,37,15:55:57,21.800,21800
2024,13,hamilton,2,40,15:59:28,21.910,21910
2024,13,leclerc,2,40,15:59:29,21.723,21723
2024,13,bottas,2,45,16:07:35,21.981,21981
2024,13,norris,2,45,16:06:18,21.249,21249
2024,13,stroll,2,45,16:07:17,22.276,22276
2024,13,perez,2,47,16:09:46,21.056,21056
2024,13,piastri,2,47,16:09:05,21.823,21823
2024,13,sainz,2,47,16:09:23,21.439,21439
2024,13,max_verstappen,2,49,16:12:02,21.344,21344
2024,13,russell,2,53,16:18:05,21.328,21328
2024,13,sargeant,3,63,16:33:22,21.908,21908
2024,13,ocon,3,64,16:34:46,21.330,21330
2024,14,hulkenberg,1,7,15:17:00,23.562,23562
2024,14,albon,1,8,15:18:45,23.606,23606
2024,14,ricciardo,1,8,15:18:49,22.643,22643
2024,14,sargeant,1,8,15:18:55,23.338,23338
2024,14,gasly,1,9,15:20:39,22.900,22900
2024,14,max_verstappen,1,10,15:22:21,23.214,23214
2024,14,russell,1,10,15:22:19,22.686,22686
2024,14,bottas,1,11,15:24:22,23.147,23147
2024,14,hamilton,1,11,15:24:02,23.188,23188
2024,14,perez,1,11,15:24:06,22.692,22692
2024,14,piastri,1,11,15:24:08,22.623,22623
2024,14,leclerc,1,12,15:25:53,22.942,22942
2024,14,ocon,1,12,15:26:11,23.366,23366
2024,14,stroll,1,12,15:26:15,23.010,23010
2024,14,alonso,1,13,15:27:58,23.075,23075
2024,14,norris,1,15,15:31:29,22.682,22682
2024,14,tsunoda,1,15,15:31:55,23.452,23452
2024,14,kevin_magnussen,1,17,15:35:32,23.619,23619
2024,14,hulkenberg,2,20,15:41:12,23.268,23268
2024,14,sainz,1,20,15:40:33,23.080,23080
2024,14,perez,2,21,15:42:34,22.648,22648
2024,14,ricciardo,2,21,15:42:55,22.328,22328
2024,14,albon,2,23,15:46:34,23.146,23146
2024,14,sargeant,2,24,15:48:46,23.692,23692
2024,14,leclerc,2,25,15:49:39,23.330,23330
2024,14,hamilton,2,26,15:51:24,22.704,22704
2024,14,gasly,2,28,15:55:46,22.844,22844
2024,14,max_verstappen,2,28,15:55:10,22.943,22943
2024,14,sainz,2,28,15:55:17,23.089,23089
2024,14,norris,2,29,15:56:59,22.610,22610
2024,14,ocon,2,30,15:59:14,23.546,23546
2024,14,piastri,2,30,15:58:38,24.125,24125
2024,14,bottas,2,35,16:08:31,22.949,22949
2024,14,perez,3,42,16:20:40,22.632,22632
2024,15,albon,1,12,15:18:56,21.258,21258
2024,15,hulkenberg,1,14,15:21:26,21.619,21619
2024,15,tsunoda,1,14,15:21:27,21.249,21249
2024,15,bottas,1,15,15:22:50,21.095,21095
2024,15,zhou,1,18,15:26:53,21.214,21214
2024,15,sargeant,1,22,15:32:00,22.030,22030
2024,15,hamilton,1,23,15:32:56,21.168,21168
2024,15,leclerc,1,24,15:33:57,20.841,20841
2024,15,russell,1,25,15:35:11,21.846,21846
2024,15,max_verstappen,1,27,15:37:39,20.785,20785
2024,15,norris,1,28,15:38:48,21.536,21536
2024,15,perez,1,29,15:40:23,22.934,22934
2024,15,ricciardo,1,29,15:40:51,20.942,20942
