result_id,race_id,season,round,driver_id,constructor_id,grid_position,finish_position,position_text,points,laps_completed,status,fastest_lap_rank,fastest_lap_time,is_classified,qualifying_position,q1_ms,q2_ms,q3_ms
2015_10_grosjean,2015_10,2015,10,grosjean,lotus_f1,10.0,7.0,7,6.0,69.0,Finished,,1:28.080,True,10.0,84242.0,83805.0,84181.0
2015_10_hamilton,2015_10,2015,10,hamilton,mercedes,1.0,6.0,6,8.0,69.0,Finished,,1:25.727,True,1.0,82890.0,82285.0,82020.0
2015_10_hulkenberg,2015_10,2015,10,hulkenberg,force_india,11.0,,R,0.0,41.0,Front wing,,1:28.074,False,11.0,84115.0,83826.0,
2015_10_kvyat,2015_10,2015,10,kvyat,red_bull,7.0,2.0,2,18.0,69.0,Finished,,1:26.519,True,7.0,83587.0,83597.0,83332.0
2015_10_maldonado,2015_10,2015,10,maldonado,lotus_f1,14.0,14.0,14,0.0,69.0,Finished,,1:27.130,True,14.0,83895.0,84609.0,
2015_10_massa,2015_10,2015,10,massa,williams,8.0,12.0,12,0.0,69.0,Finished,,1:26.864,True,8.0,83895.0,83598.0,83537.0
2015_10_max_verstappen,2015_10,2015,10,max_verstappen,toro_rosso,9.0,4.0,4,12.0,69.0,Finished,,1:27.650,True,9.0,84032.0,83781.0,83679.0
2015_10_merhi,2015_10,2015,10,merhi,manor,19.0,15.0,15,0.0,67.0,+2 Laps,,1:29.868,True,19.0,87416.0,,
2015_10_nasr,2015_10,2015,10,nasr,sauber,18.0,11.0,11,0.0,69.0,Finished,,1:28.268,True,18.0,84997.0,,
2015_10_perez,2015_10,2015,10,perez,force_india,13.0,,R,0.0,53.0,Suspension,,1:28.499,False,13.0,84444.0,84461.0,
2015_10_raikkonen,2015_10,2015,10,raikkonen,ferrari,5.0,,R,0.0,55.0,Power Unit,,1:26.954,False,5.0,83596.0,83460.0,83020.0
2015_10_ricciardo,2015_10,2015,10,ricciardo,red_bull,4.0,3.0,3,15.0,69.0,Finished,,1:24.821,True,4.0,84408.0,83230.0,82774.0
2015_10_rosberg,2015_10,2015,10,rosberg,mercedes,2.0,8.0,8,4.0,69.0,Finished,,1:25.149,True,2.0,82979.0,82775.0,82595.0
2015_10_sainz,2015_10,2015,10,sainz,toro_rosso,12.0,,R,0.0,60.0,Electrical,,1:28.611,False,12.0,84623.0,83869.0,
2015_10_stevens,2015_10,2015,10,stevens,manor,20.0,16.0,16,0.0,65.0,+4 Laps,,1:29.543,True,20.0,87949.0,,
2015_10_vettel,2015_10,2015,10,vettel,ferrari,3.0,1.0,1,25.0,69.0,Finished,,1:26.772,True,3.0,83312.0,83168.0,82739.0
2015_11_alonso,2015_11,2015,11,alonso,mclaren,20.0,13.0,13,0.0,42.0,+1 Lap,,1:53.692,True,18.0,111420.0,,
2015_11_bottas,2015_11,2015,11,bottas,williams,3.0,9.0,9,2.0,43.0,Power Unit,,1:54.646,True,3.0,109026.0,109044.0,108537.0
2015_11_button,2015_11,2015,11,button,mclaren,19.0,14.0,14,0.0,42.0,+1 Lap,,1:55.533,True,17.0,110978.0,,
2015_11_ericsson,2015_11,2015,11,ericsson,sauber,13.0,10.0,10,1.0,43.0,Finished,,1:54.022,True,13.0,109523.0,109586.0,
2015_11_grosjean,2015_11,2015,11,grosjean,lotus_f1,9.0,3.0,3,15.0,43.0,Finished,,1:54.779,True,4.0,109353.0,108981.0,108561.0
2015_11_hamilton,2015_11,2015,11,hamilton,mercedes,1.0,1.0,1,25.0,43.0,Finished,,1:52.504,True,1.0,108908.0,108024.0,107197.0
2015_11_hulkenberg,2015_11,2015,11,hulkenberg,force_india,11.0,,W,0.0,0.0,Power loss,,,False,11.0,109499.0,109121.0,
2015_11_kvyat,2015_11,2015,11,kvyat,red_bull,12.0,4.0,4,12.0,43.0,Finished,,1:53.032,True,12.0,109469.0,109228.0,
2015_11_maldonado,2015_11,2015,11,maldonado,lotus_f1,7.0,,R,0.0,2.0,Engine,,,False,8.0,109568.0,108956.0,108754.0
2015_11_massa,2015_11,2015,11,massa,williams,6.0,6.0,6,8.0,43.0,Finished,,1:54.093,True,7.0,109688.0,108806.0,108685.0
2015_11_max_verstappen,2015_11,2015,11,max_verstappen,toro_rosso,18.0,8.0,8,4.0,43.0,Finished,,1:53.276,True,15.0,109831.0,,
2015_11_merhi,2015_11,2015,11,merhi,manor,17.0,15.0,15,0.0,42.0,+1 Lap,,1:58.174,True,20.0,113099.0,,
2015_11_nasr,2015_11,2015,11,nasr,sauber,14.0,11.0,11,0.0,43.0,Finished,,1:53.991,True,16.0,109952.0,,
2015_11_perez,2015_11,2015,11,perez,force_india,4.0,5.0,5,10.0,43.0,Finished,,1:54.796,True,5.0,109006.0,108792.0,108599.0
2015_11_raikkonen,2015_11,2015,11,raikkonen,ferrari,16.0,7.0,7,6.0,43.0,Finished,,1:54.517,True,14.0,109288.0,,
2015_11_ricciardo,2015_11,2015,11,ricciardo,red_bull,5.0,,R,0.0,19.0,Power Unit,,1:56.263,False,6.0,109664.0,109042.0,108639.0
2015_11_rosberg,2015_11,2015,11,rosberg,mercedes,2.0,2.0,2,18.0,43.0,Finished,,1:52.416,True,2.0,108923.0,107955.0,107655.0
2015_11_sainz,2015_11,2015,11,sainz,toro_rosso,10.0,,R,0.0,32.0,Power Unit,,1:54.680,False,10.0,109109.0,109065.0,109771.0
2015_11_stevens,2015_11,2015,11,stevens,manor,15.0,16.0,16,0.0,42.0,+1 Lap,,1:58.150,True,19.0,112948.0,,
2015_11_vettel,2015_11,2015,11,vettel,ferrari,8.0,12.0,12,0.0,42.0,Tyre,,1:55.316,True,9.0,109264.0,108761.0,108825.0
2015_12_alonso,2015_12,2015,12,alonso,mclaren,16.0,18.0,18,0.0,47.0,+6 Laps,,1:29.285,True,17.0,86154.0,,
2015_12_bottas,2015_12,2015,12,bottas,williams,6.0,4.0,4,12.0,53.0,Finished,,1:27.525,True,6.0,84979.0,84313.0,84127.0
2015_12_button,2015_12,2015,12,button,mclaren,15.0,14.0,14,0.0,52.0,+1 Lap,,1:29.766,True,16.0,86058.0,,
2015_12_ericsson,2015_12,2015,12,ericsson,sauber,12.0,9.0,9,2.0,52.0,+1 Lap,,1:28.516,True,10.0,85122.0,84457.0,86214.0
2015_12_grosjean,2015_12,2015,12,grosjean,lotus_f1,8.0,,R,0.0,1.0,Collision damage,,,False,8.0,85144.0,84448.0,85054.0
2015_12_hamilton,2015_12,2015,12,hamilton,mercedes,1.0,1.0,1,25.0,53.0,Finished,,1:26.672,True,1.0,84251.0,83383.0,83397.0
2015_12_hulkenberg,2015_12,2015,12,hulkenberg,force_india,9.0,7.0,7,6.0,52.0,+1 Lap,,1:28.913,True,9.0,84937.0,84510.0,85317.0
2015_12_kvyat,2015_12,2015,12,kvyat,red_bull,18.0,10.0,10,1.0,52.0,+1 Lap,,1:28.231,True,14.0,85742.0,85796.0,
2015_12_maldonado,2015_12,2015,12,maldonado,lotus_f1,10.0,,R,0.0,1.0,Collision damage,,,False,11.0,85429.0,84525.0,
2015_12_massa,2015_12,2015,12,massa,williams,5.0,3.0,3,15.0,53.0,Finished,,1:27.874,True,5.0,85184.0,83983.0,83940.0
2015_12_max_verstappen,2015_12,2015,12,max_verstappen,toro_rosso,20.0,12.0,12,0.0,52.0,+1 Lap,,1:27.390,True,20.0,,,
2015_12_merhi,2015_12,2015,12,merhi,manor,14.0,16.0,16,0.0,51.0,+2 Laps,,1:31.311,True,19.0,87912.0,,
2015_12_nasr,2015_12,2015,12,nasr,sauber,17.0,13.0,13,0.0,52.0,+1 Lap,,1:28.653,True,12.0,85121.0,84898.0,
2015_12_perez,2015_12,2015,12,perez,force_india,7.0,6.0,6,8.0,53.0,Finished,,1:28.140,True,7.0,84801.0,84379.0,84626.0
2015_12_raikkonen,2015_12,2015,12,raikkonen,ferrari,2.0,5.0,5,10.0,53.0,Finished,,1:27.584,True,2.0,84662.0,83757.0,83631.0
2015_12_ricciardo,2015_12,2015,12,ricciardo,red_bull,19.0,8.0,8,4.0,52.0,+1 Lap,,1:28.065,True,15.0,85633.0,,
2015_12_rosberg,2015_12,2015,12,rosberg,mercedes,4.0,17.0,17,0.0,50.0,+3 Laps,,1:27.067,True,4.0,84609.0,83864.0,83703.0
2015_12_sainz,2015_12,2015,12,sainz,toro_rosso,17.0,11.0,11,0.0,52.0,+1 Lap,,1:27.510,True,13.0,85410.0,85618.0,
2015_12_stevens,2015_12,2015,12,stevens,manor,13.0,15.0,15,0.0,51.0,+2 Laps,,1:31.098,True,18.0,87731.0,,
2015_12_vettel,2015_12,2015,12,vettel,ferrari,3.0,2.0,2,18.0,53.0,Finished,,1:27.376,True,3.0,84989.0,83577.0,83685.0
2015_13_alonso,2015_13,2015,13,alonso,mclaren,12.0,,R,0.0,33.0,Gearbox,,1:53.325,False,12.0,106600.0,106328.0,
2015_13_bottas,2015_13,2015,13,bottas,williams,7.0,5.0,5,10.0,61.0,Finished,,1:51.342,True,7.0,106231.0,105887.0,105676.0
2015_13_button,2015_13,2015,13,button,mclaren,15.0,,R,0.0,52.0,Gearbox,,1:51.167,False,15.0,105891.0,107019.0,
2015_13_ericsson,2015_13,2015,13,ericsson,sauber,17.0,11.0,11,0.0,61.0,Finished,,1:51.594,True,17.0,107088.0,,
2015_13_grosjean,2015_13,2015,13,grosjean,lotus_f1,10.0,13.0,13,0.0,59.0,Tyre,,1:52.353,True,10.0,106860.0,105805.0,106413.0
2015_13_hamilton,2015_13,2015,13,hamilton,mercedes,5.0,,R,0.0,32.0,Throttle,,1:52.505,False,5.0,105765.0,105650.0,105300.0
2015_13_hulkenberg,2015_13,2015,13,hulkenberg,force_india,11.0,,R,0.0,12.0,Collision,,1:53.868,False,11.0,106669.0,106305.0,
2015_13_kvyat,2015_13,2015,13,kvyat,red_bull,4.0,6.0,6,8.0,61.0,Finished,,1:51.109,True,4.0,105340.0,104979.0,104745.0
2015_13_maldonado,2015_13,2015,13,maldonado,lotus_f1,18.0,12.0,12,0.0,61.0,Finished,,1:50.175,True,18.0,107323.0,,
2015_13_massa,2015_13,2015,13,massa,williams,9.0,,R,0.0,30.0,Gearbox,,1:53.666,False,9.0,106879.0,105701.0,106077.0
2015_13_max_verstappen,2015_13,2015,13,max_verstappen,toro_rosso,8.0,8.0,8,4.0,61.0,Finished,,1:50.298,True,8.0,106483.0,105635.0,105798.0
2015_13_nasr,2015_13,2015,13,nasr,sauber,16.0,10.0,10,1.0,61.0,Finished,,1:52.566,True,16.0,106965.0,,
2015_13_perez,2015_13,2015,13,perez,force_india,13.0,7.0,7,6.0,61.0,Finished,,1:51.970,True,13.0,106576.0,106385.0,
2015_13_raikkonen,2015_13,2015,13,raikkonen,ferrari,3.0,3.0,3,15.0,61.0,Finished,,1:50.341,True,3.0,106467.0,105140.0,104667.0
2015_13_ricciardo,2015_13,2015,13,ricciardo,red_bull,2.0,2.0,2,18.0,61.0,Finished,,1:50.041,True,2.0,106166.0,105291.0,104428.0
2015_13_rosberg,2015_13,2015,13,rosberg,mercedes,6.0,4.0,4,12.0,61.0,Finished,,1:50.934,True,6.0,106201.0,105653.0,105415.0
2015_13_rossi,2015_13,2015,13,rossi,manor,20.0,14.0,14,0.0,59.0,+2 Laps,,1:55.312,True,20.0,111523.0,,
2015_13_sainz,2015_13,2015,13,sainz,toro_rosso,14.0,9.0,9,2.0,61.0,Finished,,1:50.401,True,14.0,106465.0,106894.0,
2015_13_stevens,2015_13,2015,13,stevens,manor,19.0,15.0,15,0.0,59.0,+2 Laps,,1:55.890,True,19.0,111021.0,,
2015_13_vettel,2015_13,2015,13,vettel,ferrari,1.0,1.0,1,25.0,61.0,Finished,,1:50.069,True,1.0,106017.0,104743.0,103885.0
2015_14_alonso,2015_14,2015,14,alonso,mclaren,12.0,11.0,11,0.0,52.0,+1 Lap,,1:39.614,True,14.0,95467.0,94785.0,
2015_14_bottas,2015_14,2015,14,bottas,williams,3.0,5.0,5,10.0,53.0,Finished,,1:38.241,True,3.0,94326.0,93416.0,93024.0
2015_14_button,2015_14,2015,14,button,mclaren,14.0,16.0,16,0.0,52.0,+1 Lap,,1:40.121,True,16.0,95664.0,,
2015_14_ericsson,2015_14,2015,14,ericsson,sauber,15.0,14.0,14,0.0,52.0,+1 Lap,,1:39.343,True,17.0,95673.0,,
2015_14_grosjean,2015_14,2015,14,grosjean,lotus_f1,8.0,7.0,7,6.0,53.0,Finished,,1:38.167,True,8.0,94398.0,94278.0,93967.0
2015_14_hamilton,2015_14,2015,14,hamilton,mercedes,2.0,1.0,1,25.0,53.0,Finished,,1:36.145,True,2.0,92844.0,92789.0,92660.0
2015_14_hulkenberg,2015_14,2015,14,hulkenberg,force_india,13.0,6.0,6,8.0,53.0,Finished,,1:38.331,True,11.0,95328.0,94390.0,
2015_14_kvyat,2015_14,2015,14,kvyat,red_bull,20.0,13.0,13,0.0,52.0,+1 Lap,,1:38.366,True,10.0,94646.0,94201.0,
2015_14_maldonado,2015_14,2015,14,maldonado,lotus_f1,11.0,8.0,8,4.0,53.0,Finished,,1:38.136,True,13.0,94796.0,94497.0,
2015_14_massa,2015_14,2015,14,massa,williams,5.0,17.0,17,0.0,51.0,+2 Laps,,1:38.595,True,5.0,94744.0,93377.0,93337.0
2015_14_max_verstappen,2015_14,2015,14,max_verstappen,toro_rosso,17.0,9.0,9,2.0,53.0,Finished,,1:38.237,True,15.0,94522.0,,
2015_14_nasr,2015_14,2015,14,nasr,sauber,16.0,,R,0.0,49.0,Retired,,1:40.088,False,18.0,95760.0,,
2015_14_perez,2015_14,2015,14,perez,force_india,9.0,12.0,12,0.0,52.0,+1 Lap,,1:38.591,True,9.0,95001.0,94174.0,
2015_14_raikkonen,2015_14,2015,14,raikkonen,ferrari,6.0,4.0,4,12.0,53.0,Finished,,1:38.035,True,6.0,94171.0,93361.0,93347.0
2015_14_ricciardo,2015_14,2015,14,ricciardo,red_bull,7.0,15.0,15,0.0,52.0,+1 Lap,,1:38.898,True,7.0,94399.0,94153.0,93497.0
2015_14_rosberg,2015_14,2015,14,rosberg,mercedes,1.0,2.0,2,18.0,53.0,Finished,,1:37.147,True,1.0,93015.0,92632.0,92584.0
2015_14_rossi,2015_14,2015,14,rossi,manor,19.0,18.0,18,0.0,51.0,+2 Laps,,1:41.467,True,20.0,107114.0,,
2015_14_sainz,2015_14,2015,14,sainz,toro_rosso,10.0,10.0,10,1.0,52.0,+1 Lap,,1:38.686,True,12.0,94873.0,94453.0,
2015_14_stevens,2015_14,2015,14,stevens,manor,18.0,19.0,19,0.0,50.0,+3 Laps,,1:41.452,True,19.0,98783.0,,
2015_14_vettel,2015_14,2015,14,vettel,ferrari,4.0,3.0,3,15.0,53.0,Finished,,1:37.906,True,4.0,94431.0,93844.0,93245.0
2015_15_alonso,2015_15,2015,15,alonso,mclaren,19.0,11.0,11,0.0,53.0,Finished,,1:42.639,True,16.0,100144.0,,
2015_15_bottas,2015_15,2015,15,bottas,williams,3.0,12.0,12,0.0,52.0,Collision,,1:41.134,True,3.0,98448.0,98194.0,97912.0
2015_15_button,2015_15,2015,15,button,mclaren,13.0,9.0,9,2.0,53.0,Finished,,1:43.068,True,13.0,99739.0,99763.0,
2015_15_ericsson,2015_15,2015,15,ericsson,sauber,17.0,,R,0.0,0.0,Collision,,,False,17.0,100660.0,,
2015_15_grosjean,2015_15,2015,15,grosjean,lotus_f1,8.0,,R,0.0,11.0,Accident,,1:45.266,False,8.0,99056.0,98754.0,98787.0
2015_15_hamilton,2015_15,2015,15,hamilton,mercedes,2.0,1.0,1,25.0,53.0,Finished,,1:40.573,True,2.0,98558.0,97672.0,97433.0
2015_15_hulkenberg,2015_15,2015,15,hulkenberg,force_india,6.0,,R,0.0,0.0,Collision,,,False,6.0,99250.0,98727.0,98659.0
2015_15_kvyat,2015_15,2015,15,kvyat,red_bull,11.0,5.0,5,10.0,53.0,Finished,,,True,11.0,99580.0,99214.0,
2015_15_maldonado,2015_15,2015,15,maldonado,lotus_f1,14.0,7.0,7,6.0,53.0,Finished,,1:41.507,True,14.0,99724.0,99811.0,
2015_15_massa,2015_15,2015,15,massa,williams,15.0,4.0,4,12.0,53.0,Finished,,1:40.881,True,15.0,98926.0,99895.0,
2015_15_max_verstappen,2015_15,2015,15,max_verstappen,toro_rosso,9.0,10.0,10,1.0,53.0,Finished,,1:43.265,True,9.0,99411.0,99119.0,98924.0
2015_15_merhi,2015_15,2015,15,merhi,manor,18.0,13.0,13,0.0,52.0,+1 Lap,,1:45.049,True,19.0,103804.0,,
2015_15_nasr,2015_15,2015,15,nasr,sauber,12.0,6.0,6,8.0,53.0,Finished,,1:41.372,True,12.0,100042.0,99323.0,
2015_15_perez,2015_15,2015,15,perez,force_india,7.0,3.0,3,15.0,53.0,Finished,,1:41.772,True,7.0,99617.0,98914.0,98691.0
2015_15_raikkonen,2015_15,2015,15,raikkonen,ferrari,5.0,8.0,8,4.0,53.0,Finished,,1:40.294,True,5.0,99207.0,98224.0,98348.0
2015_15_ricciardo,2015_15,2015,15,ricciardo,red_bull,10.0,15.0,15,0.0,47.0,Suspension,,1:41.888,True,10.0,99574.0,99005.0,99728.0
2015_15_rosberg,2015_15,2015,15,rosberg,mercedes,1.0,,R,0.0,7.0,Throttle,,1:43.133,False,1.0,98343.0,97500.0,97113.0
2015_15_sainz,2015_15,2015,15,sainz,toro_rosso,20.0,,R,0.0,45.0,Brakes,,1:42.258,False,,,,
2015_15_stevens,2015_15,2015,15,stevens,manor,17.0,14.0,14,0.0,51.0,+2 Laps,,1:44.926,True,18.0,103693.0,,
2015_15_vettel,2015_15,2015,15,vettel,ferrari,4.0,2.0,2,18.0,53.0,Finished,,1:40.071,True,4.0,98598.0,98402.0,97965.0
2015_16_alonso,2015_16,2015,16,alonso,mclaren,9.0,11.0,11,0.0,56.0,Finished,,1:44.323,True,11.0,119704.0,120265.0,
2015_16_bottas,2015_16,2015,16,bottas,williams,16.0,,R,0.0,5.0,Retired,,2:31.939,False,12.0,119569.0,120334.0,
2015_16_button,2015_16,2015,16,button,mclaren,11.0,6.0,6,8.0,56.0,Finished,,1:43.026,True,14.0,120261.0,121193.0,
2015_16_ericsson,2015_16,2015,16,ericsson,sauber,14.0,,R,0.0,25.0,Retired,,1:47.381,False,16.0,122212.0,,
2015_16_grosjean,2015_16,2015,16,grosjean,lotus_f1,10.0,,R,0.0,10.0,Retired,,1:59.612,False,13.0,120236.0,120595.0,
2015_16_hamilton,2015_16,2015,16,hamilton,mercedes,2.0,1.0,1,25.0,56.0,Finished,,1:40.738,True,2.0,116871.0,116929.0,
2015_16_hulkenberg,2015_16,2015,16,hulkenberg,force_india,6.0,,R,0.0,35.0,Accident,,1:45.095,False,7.0,118325.0,119333.0,
2015_16_kvyat,2015_16,2015,16,kvyat,red_bull,4.0,,R,0.0,41.0,Accident,,1:43.728,False,4.0,117640.0,118434.0,
2015_16_maldonado,2015_16,2015,16,maldonado,lotus_f1,12.0,8.0,8,4.0,56.0,Finished,,1:42.849,True,15.0,120844.0,121604.0,
2015_16_massa,2015_16,2015,16,massa,williams,7.0,,R,0.0,23.0,Retired,,1:48.231,False,9.0,120902.0,119999.0,
2015_16_max_verstappen,2015_16,2015,16,max_verstappen,toro_rosso,8.0,4.0,4,12.0,56.0,Finished,,1:43.172,True,10.0,118689.0,120199.0,
2015_16_nasr,2015_16,2015,16,nasr,sauber,15.0,9.0,9,2.0,56.0,Finished,,1:44.407,True,17.0,123194.0,,
2015_16_perez,2015_16,2015,16,perez,force_india,5.0,5.0,5,10.0,56.0,Finished,,1:43.010,True,6.0,119264.0,119210.0,
2015_16_raikkonen,2015_16,2015,16,raikkonen,ferrari,18.0,,R,0.0,25.0,Brake duct,,1:46.186,False,8.0,118198.0,119703.0,
2015_16_ricciardo,2015_16,2015,16,ricciardo,red_bull,3.0,10.0,10,1.0,56.0,Finished,,1:41.980,True,3.0,116495.0,117969.0,
2015_16_rosberg,2015_16,2015,16,rosberg,mercedes,1.0,2.0,2,18.0,56.0,Finished,,1:40.666,True,1.0,116671.0,116824.0,
2015_16_rossi,2015_16,2015,16,rossi,manor,17.0,12.0,12,0.0,56.0,Finished,,1:48.173,True,18.0,124176.0,,
2015_16_sainz,2015_16,2015,16,sainz,toro_rosso,20.0,7.0,7,6.0,56.0,Finished,,1:42.660,True,20.0,127304.0,,
2015_16_stevens,2015_16,2015,16,stevens,manor,19.0,,R,0.0,1.0,Retired,,,False,19.0,124526.0,,
2015_16_vettel,2015_16,2015,16,vettel,ferrari,13.0,3.0,3,15.0,56.0,Finished,,1:41.330,True,5.0,120950.0,118596.0,
2015_17_alonso,2015_17,2015,17,alonso,mclaren,18.0,,R,0.0,1.0,Retired,,,False,16.0,81779.0,,
2015_17_bottas,2015_17,2015,17,bottas,williams,6.0,3.0,3,15.0,71.0,Finished,,1:21.585,True,6.0,80817.0,80458.0,80448.0
2015_17_button,2015_17,2015,17,button,mclaren,20.0,14.0,14,0.0,71.0,Finished,,1:23.006,True,20.0,,,
2015_17_ericsson,2015_17,2015,17,ericsson,sauber,14.0,12.0,12,0.0,71.0,Finished,,1:22.716,True,14.0,81299.0,81544.0,
2015_17_grosjean,2015_17,2015,17,grosjean,lotus_f1,12.0,10.0,10,1.0,71.0,Finished,,1:22.893,True,12.0,81577.0,81038.0,
2015_17_hamilton,2015_17,2015,17,hamilton,mercedes,2.0,2.0,2,18.0,71.0,Finished,,1:20.723,True,2.0,80808.0,79829.0,79668.0
2015_17_hulkenberg,2015_17,2015,17,hulkenberg,force_india,10.0,7.0,7,6.0,71.0,Finished,,1:22.391,True,10.0,81315.0,80935.0,80788.0
2015_17_kvyat,2015_17,2015,17,kvyat,red_bull,4.0,4.0,4,12.0,71.0,Finished,,1:21.549,True,4.0,80826.0,80490.0,80398.0
2015_17_maldonado,2015_17,2015,17,maldonado,lotus_f1,13.0,11.0,11,0.0,71.0,Finished,,1:22.963,True,13.0,81520.0,81261.0,
2015_17_massa,2015_17,2015,17,massa,williams,7.0,6.0,6,8.0,71.0,Finished,,1:22.009,True,7.0,81379.0,80642.0,80567.0
2015_17_max_verstappen,2015_17,2015,17,max_verstappen,toro_rosso,8.0,9.0,9,2.0,71.0,Finished,,1:22.603,True,8.0,80995.0,80894.0,80710.0
2015_17_nasr,2015_17,2015,17,nasr,sauber,15.0,,R,0.0,57.0,Brakes,,1:23.350,False,17.0,81788.0,,
2015_17_perez,2015_17,2015,17,perez,force_india,9.0,8.0,8,4.0,71.0,Finished,,1:22.757,True,9.0,80966.0,80669.0,80716.0
2015_17_raikkonen,2015_17,2015,17,raikkonen,ferrari,19.0,,R,0.0,21.0,Collision,,1:24.054,False,15.0,81422.0,82494.0,
2015_17_ricciardo,2015_17,2015,17,ricciardo,red_bull,5.0,5.0,5,10.0,71.0,Finished,,1:21.625,True,5.0,81166.0,80783.0,80399.0
2015_17_rosberg,2015_17,2015,17,rosberg,mercedes,1.0,1.0,1,25.0,71.0,Finished,,1:20.521,True,1.0,80436.0,80053.0,79480.0
2015_17_rossi,2015_17,2015,17,rossi,manor,16.0,15.0,15,0.0,69.0,+2 Laps,,1:25.005,True,18.0,84136.0,,
2015_17_sainz,2015_17,2015,17,sainz,toro_rosso,11.0,13.0,13,0.0,71.0,Finished,,1:22.172,True,11.0,80960.0,80942.0,
2015_17_stevens,2015_17,2015,17,stevens,manor,17.0,16.0,16,0.0,69.0,+2 Laps,,1:25.540,True,19.0,84386.0,,
2015_17_vettel,2015_17,2015,17,vettel,ferrari,3.0,,R,0.0,50.0,Accident,,1:21.847,False,3.0,80503.0,80045.0,79850.0
2015_18_alonso,2015_18,2015,18,alonso,mclaren,20.0,15.0,15,0.0,70.0,+1 Lap,,1:16.519,True,20.0,,,
2015_18_bottas,2015_18,2015,18,bottas,williams,7.0,5.0,5,10.0,70.0,+1 Lap,,1:16.039,True,4.0,72934.0,72374.0,72085.0
2015_18_button,2015_18,2015,18,button,mclaren,16.0,14.0,14,0.0,70.0,+1 Lap,,1:16.321,True,17.0,73425.0,,
2015_18_ericsson,2015_18,2015,18,ericsson,sauber,12.0,16.0,16,0.0,69.0,+2 Laps,,1:15.789,True,14.0,73346.0,73233.0,
2015_18_grosjean,2015_18,2015,18,grosjean,lotus_f1,14.0,8.0,8,4.0,70.0,+1 Lap,,1:15.739,True,15.0,73056.0,73913.0,
2015_18_hamilton,2015_18,2015,18,hamilton,mercedes,2.0,2.0,2,18.0,71.0,Finished,,1:14.832,True,2.0,71682.0,71665.0,71360.0
2015_18_hulkenberg,2015_18,2015,18,hulkenberg,force_india,5.0,6.0,6,8.0,70.0,+1 Lap,,1:16.774,True,6.0,72595.0,72485.0,72265.0
2015_18_kvyat,2015_18,2015,18,kvyat,red_bull,6.0,7.0,7,6.0,70.0,+1 Lap,,1:16.500,True,7.0,72730.0,72527.0,72322.0
2015_18_maldonado,2015_18,2015,18,maldonado,lotus_f1,15.0,10.0,10,1.0,70.0,+1 Lap,,1:16.354,True,16.0,73385.0,,
2015_18_massa,2015_18,2015,18,massa,williams,8.0,,D,0.0,70.0,Excluded,,1:15.743,False,8.0,72980.0,72858.0,72415.0
2015_18_max_verstappen,2015_18,2015,18,max_verstappen,toro_rosso,9.0,9.0,9,2.0,70.0,+1 Lap,,1:15.972,True,10.0,72824.0,72712.0,72739.0
2015_18_nasr,2015_18,2015,18,nasr,sauber,13.0,13.0,13,0.0,70.0,+1 Lap,,1:16.794,True,11.0,73111.0,72989.0,
2015_18_perez,2015_18,2015,18,perez,force_india,11.0,12.0,12,0.0,70.0,+1 Lap,,1:15.970,True,13.0,73140.0,73147.0,
2015_18_raikkonen,2015_18,2015,18,raikkonen,ferrari,4.0,4.0,4,12.0,71.0,Finished,,1:15.416,True,5.0,72185.0,72243.0,72144.0
2015_18_ricciardo,2015_18,2015,18,ricciardo,red_bull,19.0,11.0,11,0.0,70.0,+1 Lap,,1:16.313,True,9.0,72639.0,72825.0,72417.0
2015_18_rosberg,2015_18,2015,18,rosberg,mercedes,1.0,1.0,1,25.0,71.0,Finished,,1:14.957,True,1.0,71746.0,72213.0,71282.0
2015_18_rossi,2015_18,2015,18,rossi,manor,17.0,18.0,18,0.0,67.0,+4 Laps,,1:18.617,True,18.0,76151.0,,
2015_18_sainz,2015_18,2015,18,sainz,toro_rosso,10.0,,R,0.0,0.0,Retired,,,False,12.0,73267.0,73045.0,
2015_18_stevens,2015_18,2015,18,stevens,manor,18.0,17.0,17,0.0,67.0,+4 Laps,,1:19.098,True,19.0,76283.0,,
2015_18_vettel,2015_18,2015,18,vettel,ferrari,3.0,3.0,3,15.0,71.0,Finished,,1:15.046,True,3.0,72240.0,71928.0,71804.0
2015_19_alonso,2015_19,2015,19,alonso,mclaren,16.0,17.0,17,0.0,53.0,+2 Laps,,1:44.796,True,17.0,103187.0,,
2015_19_bottas,2015_19,2015,19,bottas,williams,6.0,13.0,13,0.0,54.0,+1 Lap,,1:46.464,True,6.0,102608.0,101868.0,101656.0
2015_19_button,2015_19,2015,19,button,mclaren,12.0,12.0,12,0.0,54.0,+1 Lap,,1:47.509,True,12.0,102570.0,102668.0,
2015_19_ericsson,2015_19,2015,19,ericsson,sauber,17.0,14.0,14,0.0,54.0,+1 Lap,,1:46.517,True,18.0,103838.0,,
2015_19_grosjean,2015_19,2015,19,grosjean,lotus_f1,18.0,9.0,9,2.0,55.0,Finished,,1:45.859,True,15.0,102585.0,,
2015_19_hamilton,2015_19,2015,19,hamilton,mercedes,2.0,2.0,2,18.0,55.0,Finished,,1:44.517,True,2.0,100974.0,100758.0,100614.0
2015_19_hulkenberg,2015_19,2015,19,hulkenberg,force_india,7.0,7.0,7,6.0,55.0,Finished,,1:47.064,True,7.0,101996.0,101925.0,101686.0
